timestamp,source_ip,type,bytes,packet_number
2025-07-10T13:08:26.863Z,141.23.28.212,·······AP···,105,140
2025-07-10T13:08:26.863Z,141.23.28.210,·······A····,66,141
2025-07-10T13:08:26.865Z,141.23.28.210,·······AP···,124,142
2025-07-10T13:08:26.865Z,141.23.28.212,·······AP···,118,143
2025-07-10T13:08:26.865Z,141.23.28.210,·······A····,66,144
2025-07-10T13:08:26.866Z,141.23.28.210,·······AP···,105,145
2025-07-10T13:08:26.909Z,141.23.28.212,·······A····,66,146
2025-07-10T13:08:34.004Z,141.23.28.212,·······AP···,929,147
2025-07-10T13:08:34.004Z,141.23.28.210,·······A····,66,148
2025-07-10T13:08:34.004Z,141.23.28.210,·······AP···,118,149
2025-07-10T13:08:34.005Z,141.23.28.212,·······A····,66,150
2025-07-10T13:08:34.005Z,141.23.28.212,·······AP···,105,151
2025-07-10T13:08:34.005Z,141.23.28.210,·······A····,66,152
2025-07-10T13:08:34.005Z,141.23.28.210,·······AP···,124,153
2025-07-10T13:08:34.006Z,141.23.28.212,·······AP···,118,154
2025-07-10T13:08:34.006Z,141.23.28.210,·······A····,66,155
2025-07-10T13:08:34.006Z,141.23.28.210,·······AP···,105,156
2025-07-10T13:08:34.049Z,141.23.28.212,·······A····,66,157
2025-07-10T13:08:40.015Z,141.23.28.210,·······A····,54,158
2025-07-10T13:08:40.015Z,141.23.28.212,·······A····,66,159
2025-07-10T13:08:40.117Z,141.23.28.212,·······A····,66,160
2025-07-10T13:08:40.118Z,141.23.28.210,·······A····,66,161
2025-07-10T13:08:40.166Z,141.23.28.212,·······A····,1514,162
2025-07-10T13:08:40.166Z,141.23.28.212,·······AP···,176,163
2025-07-10T13:08:40.166Z,141.23.28.210,·······A····,66,164
2025-07-10T13:08:40.166Z,141.23.28.210,·······AP···,118,165
2025-07-10T13:08:40.167Z,141.23.28.212,·······A····,66,166
2025-07-10T13:08:40.167Z,141.23.28.212,·······AP···,105,167
2025-07-10T13:08:40.167Z,141.23.28.210,·······A····,66,168
2025-07-10T13:08:40.168Z,141.23.28.210,·······AP···,124,169
2025-07-10T13:08:40.169Z,141.23.28.212,·······AP···,118,170
2025-07-10T13:08:40.169Z,141.23.28.210,·······A····,66,171
2025-07-10T13:08:40.169Z,141.23.28.210,·······AP···,105,172
2025-07-10T13:08:40.209Z,141.23.28.212,·······A····,66,173
2025-07-10T13:08:48.100Z,141.23.28.212,·······A····,1514,174
2025-07-10T13:08:48.100Z,141.23.28.212,·······AP···,946,175
2025-07-10T13:08:48.100Z,141.23.28.210,·······A····,66,176
2025-07-10T13:08:48.101Z,141.23.28.210,·······AP···,118,177
2025-07-10T13:08:48.101Z,141.23.28.212,·······A····,66,178
2025-07-10T13:08:48.101Z,141.23.28.212,·······AP···,105,179
2025-07-10T13:08:48.101Z,141.23.28.210,·······A····,66,180
2025-07-10T13:08:48.103Z,141.23.28.210,·······AP···,124,181
2025-07-10T13:08:48.103Z,141.23.28.212,·······AP···,118,182
2025-07-10T13:08:48.103Z,141.23.28.210,·······A····,66,183
2025-07-10T13:08:48.104Z,141.23.28.210,·······AP···,105,184
2025-07-10T13:08:48.145Z,141.23.28.212,·······A····,66,185
2025-07-10T13:08:55.119Z,141.23.28.210,·······A····,54,186
2025-07-10T13:08:55.120Z,141.23.28.212,·······A····,66,187
2025-07-10T13:08:55.221Z,141.23.28.212,·······A····,66,188
2025-07-10T13:08:55.222Z,141.23.28.210,·······A····,66,189
