timestamp,source_ip,type,bytes,packet_number
2025-07-10T13:23:38.312Z,141.23.28.212,·······AP···,124,188
2025-07-10T13:23:38.312Z,141.23.28.210,·······A····,66,189
2025-07-10T13:23:38.312Z,141.23.28.210,·······AP···,118,190
2025-07-10T13:23:38.313Z,141.23.28.212,·······AP···,105,191
2025-07-10T13:23:38.313Z,141.23.28.210,·······A····,66,192
2025-07-10T13:23:38.811Z,141.23.28.210,·······A····,54,193
2025-07-10T13:23:38.813Z,141.23.28.212,·······A····,66,194
2025-07-10T13:23:38.891Z,141.23.28.212,·······A····,66,195
2025-07-10T13:23:38.891Z,141.23.28.210,·······A····,66,196
2025-07-10T13:23:40.294Z,141.23.28.210,·······A····,1514,197
2025-07-10T13:23:40.294Z,141.23.28.210,·······A····,1514,198
2025-07-10T13:23:40.294Z,141.23.28.210,·······A····,1514,199
2025-07-10T13:23:40.294Z,141.23.28.210,·······AP···,1401,200
2025-07-10T13:23:40.297Z,141.23.28.212,·······A····,66,201
2025-07-10T13:23:40.301Z,141.23.28.212,·······AP···,118,202
2025-07-10T13:23:40.301Z,141.23.28.210,·······A····,66,203
2025-07-10T13:23:40.301Z,141.23.28.210,·······AP···,105,204
2025-07-10T13:23:40.317Z,141.23.28.212,·······AP···,124,205
2025-07-10T13:23:40.317Z,141.23.28.210,·······A····,66,206
2025-07-10T13:23:40.317Z,141.23.28.210,·······AP···,118,207
2025-07-10T13:23:40.317Z,141.23.28.212,·······AP···,105,208
2025-07-10T13:23:40.318Z,141.23.28.210,·······A····,66,209
2025-07-10T13:23:42.432Z,141.23.28.210,·······A····,1514,210
2025-07-10T13:23:42.432Z,141.23.28.210,·······A····,1514,211
2025-07-10T13:23:42.432Z,141.23.28.210,·······A····,1514,212
2025-07-10T13:23:42.432Z,141.23.28.210,·······A····,1514,213
2025-07-10T13:23:42.432Z,141.23.28.210,·······AP···,689,214
2025-07-10T13:23:42.436Z,141.23.28.212,·······A····,66,215
2025-07-10T13:23:42.439Z,141.23.28.212,·······AP···,118,216
2025-07-10T13:23:42.439Z,141.23.28.210,·······A····,66,217
2025-07-10T13:23:42.439Z,141.23.28.210,·······AP···,105,218
2025-07-10T13:23:42.452Z,141.23.28.212,·······AP···,124,219
2025-07-10T13:23:42.452Z,141.23.28.210,·······A····,66,220
2025-07-10T13:23:42.452Z,141.23.28.210,·······AP···,118,221
2025-07-10T13:23:42.453Z,141.23.28.212,·······AP···,105,222
2025-07-10T13:23:42.453Z,141.23.28.210,·······A····,66,223
2025-07-10T13:23:44.075Z,141.23.28.210,·······AP···,104,224
2025-07-10T13:23:44.075Z,141.23.28.210,·······AP···,912,225
2025-07-10T13:23:44.077Z,141.23.28.212,·······A····,66,226
2025-07-10T13:23:44.081Z,141.23.28.212,·······AP···,118,227
2025-07-10T13:23:44.081Z,141.23.28.210,·······A····,66,228
2025-07-10T13:23:44.081Z,141.23.28.210,·······AP···,105,229
2025-07-10T13:23:44.092Z,141.23.28.212,·······AP···,124,230
2025-07-10T13:23:44.092Z,141.23.28.210,·······A····,66,231
2025-07-10T13:23:44.092Z,141.23.28.210,·······AP···,118,232
2025-07-10T13:23:44.093Z,141.23.28.212,·······AP···,105,233
2025-07-10T13:23:44.093Z,141.23.28.210,·······A····,66,234
2025-07-10T13:23:45.209Z,141.23.28.210,·······A····,1514,235
2025-07-10T13:23:45.209Z,141.23.28.210,·······AP···,134,236
2025-07-10T13:23:45.212Z,141.23.28.212,·······A····,66,237
2025-07-10T13:23:45.216Z,141.23.28.212,·······AP···,118,238
2025-07-10T13:23:45.216Z,141.23.28.210,·······A····,66,239
2025-07-10T13:23:45.216Z,141.23.28.210,·······AP···,105,240
2025-07-10T13:23:45.228Z,141.23.28.212,·······AP···,124,241
2025-07-10T13:23:45.228Z,141.23.28.210,·······A····,66,242
2025-07-10T13:23:45.229Z,141.23.28.210,·······AP···,118,243
2025-07-10T13:23:45.229Z,141.23.28.212,·······AP···,105,244
2025-07-10T13:23:45.229Z,141.23.28.210,·······A····,66,245
2025-07-10T13:23:46.416Z,141.23.28.210,·······A····,1514,246
2025-07-10T13:23:46.416Z,141.23.28.210,·······AP···,808,247
2025-07-10T13:23:46.418Z,141.23.28.212,·······A····,66,248
2025-07-10T13:23:46.421Z,141.23.28.212,·······AP···,118,249
2025-07-10T13:23:46.421Z,141.23.28.210,·······A····,66,250
2025-07-10T13:23:46.421Z,141.23.28.210,·······AP···,105,251
2025-07-10T13:23:46.432Z,141.23.28.212,·······AP···,124,252
2025-07-10T13:23:46.432Z,141.23.28.210,·······A····,66,253
2025-07-10T13:23:46.432Z,141.23.28.210,·······AP···,118,254
2025-07-10T13:23:46.433Z,141.23.28.212,·······AP···,105,255
2025-07-10T13:23:46.433Z,141.23.28.210,·······A····,66,256
2025-07-10T13:23:47.892Z,141.23.28.210,·······A····,1514,257
2025-07-10T13:23:47.892Z,141.23.28.210,·······A····,1514,258
2025-07-10T13:23:47.892Z,141.23.28.210,·······AP···,102,259
2025-07-10T13:23:47.895Z,141.23.28.212,·······A····,66,260
2025-07-10T13:23:47.899Z,141.23.28.212,·······AP···,118,261
2025-07-10T13:23:47.899Z,141.23.28.210,·······A····,66,262
2025-07-10T13:23:47.899Z,141.23.28.210,·······AP···,105,263
2025-07-10T13:23:47.914Z,141.23.28.212,·······AP···,124,264
2025-07-10T13:23:47.914Z,141.23.28.210,·······A····,66,265
2025-07-10T13:23:47.914Z,141.23.28.210,·······AP···,118,266
2025-07-10T13:23:47.915Z,141.23.28.212,·······AP···,105,267
2025-07-10T13:23:47.915Z,141.23.28.210,·······A····,66,268
2025-07-10T13:23:48.906Z,141.23.28.210,·······A····,1514,269
